,standard,forecast,지역,예보,강수확률(%),popul
1359,2019-05-24,2019-05-27,서울.인천.경기,흐리고 비,80.0,25925799
1360,2019-05-24,2019-05-27,충청북도,흐리고 비,80.0,1600007
1361,2019-05-24,2019-05-27,충청남도,흐리고 비,80.0,2123709
1362,2019-05-24,2019-05-27,강원영서,흐리고 비,80.0,770751
1363,2019-05-24,2019-05-27,강원영동,흐리고 비,80.0,770751
1364,2019-05-24,2019-05-27,전라북도,흐리고 비,80.0,1818917
1365,2019-05-24,2019-05-27,전라남도,흐리고 비,80.0,1868745
1366,2019-05-24,2019-05-27,경상북도,흐리고 비,80.0,2665836
1367,2019-05-24,2019-05-27,경상남도,흐리고 비,80.0,3362553
1368,2019-05-25,2019-05-28,서울.인천.경기,구름많음,30.0,25925799
1369,2019-05-25,2019-05-28,충청북도,구름많음,30.0,1600007
1370,2019-05-25,2019-05-28,충청남도,구름많음,30.0,2123709
1371,2019-05-25,2019-05-28,강원영서,구름많음,30.0,770751
1372,2019-05-25,2019-05-28,강원영동,구름많음,30.0,770751
1373,2019-05-25,2019-05-28,전라북도,구름많음,30.0,1818917
1374,2019-05-25,2019-05-28,전라남도,구름많음,30.0,1868745
1375,2019-05-25,2019-05-28,경상북도,구름많음,30.0,2665836
1376,2019-05-25,2019-05-28,경상남도,구름많음,30.0,3362553
1377,2019-05-26,2019-05-29,서울.인천.경기,맑음,10.0,25925799
1378,2019-05-26,2019-05-29,충청북도,맑음,10.0,1600007
1379,2019-05-26,2019-05-29,충청남도,맑음,10.0,2123709
1380,2019-05-26,2019-05-29,강원영서,맑음,10.0,770751
1381,2019-05-26,2019-05-29,강원영동,맑음,10.0,770751
1382,2019-05-26,2019-05-29,전라북도,맑음,10.0,1818917
1383,2019-05-26,2019-05-29,전라남도,맑음,10.0,1868745
1384,2019-05-26,2019-05-29,경상북도,맑음,10.0,2665836
1385,2019-05-26,2019-05-29,경상남도,맑음,10.0,3362553
1386,2019-05-27,2019-05-30,서울.인천.경기,맑음,10.0,25925799
1387,2019-05-27,2019-05-30,충청북도,맑음,10.0,1600007
1388,2019-05-27,2019-05-30,충청남도,맑음,10.0,2123709
1389,2019-05-27,2019-05-30,강원영서,맑음,10.0,770751
1390,2019-05-27,2019-05-30,강원영동,맑음,10.0,770751
1391,2019-05-27,2019-05-30,전라북도,맑음,10.0,1818917
1392,2019-05-27,2019-05-30,전라남도,맑음,10.0,1868745
1393,2019-05-27,2019-05-30,경상북도,맑음,10.0,2665836
1394,2019-05-27,2019-05-30,경상남도,맑음,10.0,3362553
1395,2019-05-28,2019-05-31,서울.인천.경기,구름많음,30.0,25925799
1396,2019-05-28,2019-05-31,충청북도,구름많음,30.0,1600007
1397,2019-05-28,2019-05-31,충청남도,구름많음,30.0,2123709
1398,2019-05-28,2019-05-31,강원영서,구름많음,30.0,770751
1399,2019-05-28,2019-05-31,강원영동,구름많음,30.0,770751
1400,2019-05-28,2019-05-31,전라북도,구름많음,30.0,1818917
1401,2019-05-28,2019-05-31,전라남도,구름많음,30.0,1868745
1402,2019-05-28,2019-05-31,경상북도,구름많음,30.0,2665836
1403,2019-05-28,2019-05-31,경상남도,구름많음,30.0,3362553
1404,2019-05-29,2019-06-01,서울.인천.경기,맑음,10.0,25925799
1405,2019-05-29,2019-06-01,충청북도,맑음,10.0,1600007
1406,2019-05-29,2019-06-01,충청남도,맑음,10.0,2123709
1407,2019-05-29,2019-06-01,강원영서,맑음,10.0,770751
1408,2019-05-29,2019-06-01,강원영동,맑음,10.0,770751
1409,2019-05-29,2019-06-01,전라북도,맑음,10.0,1818917
1410,2019-05-29,2019-06-01,전라남도,맑음,10.0,1868745
1411,2019-05-29,2019-06-01,경상북도,맑음,10.0,2665836
1412,2019-05-29,2019-06-01,경상남도,맑음,10.0,3362553
1413,2019-05-30,2019-06-02,서울.인천.경기,맑음,10.0,25925799
1414,2019-05-30,2019-06-02,충청북도,맑음,10.0,1600007
1415,2019-05-30,2019-06-02,충청남도,맑음,10.0,2123709
1416,2019-05-30,2019-06-02,강원영서,맑음,10.0,770751
1417,2019-05-30,2019-06-02,강원영동,맑음,10.0,770751
1418,2019-05-30,2019-06-02,전라북도,맑음,10.0,1818917
1419,2019-05-30,2019-06-02,전라남도,맑음,10.0,1868745
1420,2019-05-30,2019-06-02,경상북도,맑음,10.0,2665836
1421,2019-05-30,2019-06-02,경상남도,맑음,10.0,3362553
1422,2019-05-31,2019-06-03,서울.인천.경기,맑음,0.0,25925799
1423,2019-05-31,2019-06-03,충청북도,맑음,0.0,1600007
1424,2019-05-31,2019-06-03,충청남도,맑음,0.0,2123709
1425,2019-05-31,2019-06-03,강원영서,맑음,0.0,770751
1426,2019-05-31,2019-06-03,강원영동,맑음,0.0,770751
1427,2019-05-31,2019-06-03,전라북도,맑음,0.0,1818917
1428,2019-05-31,2019-06-03,전라남도,맑음,0.0,1868745
1429,2019-05-31,2019-06-03,경상북도,맑음,0.0,2665836
1430,2019-05-31,2019-06-03,경상남도,맑음,0.0,3362553
1431,2019-06-01,2019-06-04,서울.인천.경기,맑음,0.0,25925799
1432,2019-06-01,2019-06-04,충청북도,맑음,0.0,1600007
1433,2019-06-01,2019-06-04,충청남도,맑음,0.0,2123709
1434,2019-06-01,2019-06-04,강원영서,맑음,0.0,770751
1435,2019-06-01,2019-06-04,강원영동,맑음,0.0,770751
1436,2019-06-01,2019-06-04,전라북도,맑음,0.0,1818917
1437,2019-06-01,2019-06-04,전라남도,맑음,0.0,1868745
1438,2019-06-01,2019-06-04,경상북도,맑음,0.0,2665836
1439,2019-06-01,2019-06-04,경상남도,맑음,0.0,3362553
1440,2019-06-02,2019-06-05,서울.인천.경기,맑음,10.0,25925799
1441,2019-06-02,2019-06-05,충청북도,맑음,10.0,1600007
1442,2019-06-02,2019-06-05,충청남도,맑음,10.0,2123709
1443,2019-06-02,2019-06-05,강원영서,맑음,10.0,770751
1444,2019-06-02,2019-06-05,강원영동,맑음,10.0,770751
1445,2019-06-02,2019-06-05,전라북도,맑음,0.0,1818917
1446,2019-06-02,2019-06-05,전라남도,맑음,0.0,1868745
1447,2019-06-02,2019-06-05,경상북도,맑음,0.0,2665836
1448,2019-06-02,2019-06-05,경상남도,맑음,0.0,3362553
1449,2019-06-03,2019-06-06,서울.인천.경기,구름많음,30.0,25925799
1450,2019-06-03,2019-06-06,충청북도,구름많음,30.0,1600007
1451,2019-06-03,2019-06-06,충청남도,구름많음,30.0,2123709
1452,2019-06-03,2019-06-06,강원영서,구름많음,30.0,770751
1453,2019-06-03,2019-06-06,강원영동,구름많음,30.0,770751
1454,2019-06-03,2019-06-06,전라북도,구름많음,30.0,1818917
1455,2019-06-03,2019-06-06,전라남도,구름많음,30.0,1868745
1456,2019-06-03,2019-06-06,경상북도,구름많음,30.0,2665836
1457,2019-06-03,2019-06-06,경상남도,구름많음,30.0,3362553
1458,2019-06-04,2019-06-07,서울.인천.경기,흐리고 비,80.0,25925799
1459,2019-06-04,2019-06-07,충청북도,흐리고 비,80.0,1600007
1460,2019-06-04,2019-06-07,충청남도,흐리고 비,80.0,2123709
1461,2019-06-04,2019-06-07,강원영서,흐리고 비,80.0,770751
1462,2019-06-04,2019-06-07,강원영동,흐리고 비,80.0,770751
1463,2019-06-04,2019-06-07,전라북도,흐리고 비,80.0,1818917
1464,2019-06-04,2019-06-07,전라남도,흐리고 비,80.0,1868745
1465,2019-06-04,2019-06-07,경상북도,흐리고 비,80.0,2665836
1466,2019-06-04,2019-06-07,경상남도,흐리고 비,80.0,3362553
1467,2019-06-05,2019-06-08,서울.인천.경기,맑음,10.0,25925799
1468,2019-06-05,2019-06-08,충청북도,맑음,10.0,1600007
1469,2019-06-05,2019-06-08,충청남도,맑음,10.0,2123709
1470,2019-06-05,2019-06-08,강원영서,맑음,10.0,770751
1471,2019-06-05,2019-06-08,강원영동,구름많음,30.0,770751
1472,2019-06-05,2019-06-08,전라북도,맑음,10.0,1818917
1473,2019-06-05,2019-06-08,전라남도,맑음,10.0,1868745
1474,2019-06-05,2019-06-08,경상북도,구름많음,30.0,2665836
1475,2019-06-05,2019-06-08,경상남도,구름많음,30.0,3362553
1476,2019-06-06,2019-06-09,서울.인천.경기,구름많음,30.0,25925799
1477,2019-06-06,2019-06-09,충청북도,구름많음,30.0,1600007
1478,2019-06-06,2019-06-09,충청남도,구름많음,30.0,2123709
1479,2019-06-06,2019-06-09,강원영서,구름많음,30.0,770751
1480,2019-06-06,2019-06-09,강원영동,구름많음,30.0,770751
1481,2019-06-06,2019-06-09,전라북도,맑음,10.0,1818917
1482,2019-06-06,2019-06-09,전라남도,맑음,10.0,1868745
1483,2019-06-06,2019-06-09,경상북도,맑음,10.0,2665836
1484,2019-06-06,2019-06-09,경상남도,맑음,10.0,3362553
1485,2019-06-07,2019-06-10,서울.인천.경기,구름많음,30.0,25925799
1486,2019-06-07,2019-06-10,충청북도,구름많음,30.0,1600007
1487,2019-06-07,2019-06-10,충청남도,구름많음,30.0,2123709
1488,2019-06-07,2019-06-10,강원영서,구름많음,30.0,770751
1489,2019-06-07,2019-06-10,강원영동,구름많고 비,60.0,770751
1490,2019-06-07,2019-06-10,전라북도,구름많음,30.0,1818917
1491,2019-06-07,2019-06-10,전라남도,맑음,10.0,1868745
1492,2019-06-07,2019-06-10,경상북도,구름많음,30.0,2665836
1493,2019-06-07,2019-06-10,경상남도,구름많음,30.0,3362553
1494,2019-06-08,2019-06-11,서울.인천.경기,맑음,10.0,25925799
1495,2019-06-08,2019-06-11,충청북도,맑음,10.0,1600007
1496,2019-06-08,2019-06-11,충청남도,맑음,10.0,2123709
1497,2019-06-08,2019-06-11,강원영서,맑음,10.0,770751
1498,2019-06-08,2019-06-11,강원영동,구름많음,30.0,770751
1499,2019-06-08,2019-06-11,전라북도,맑음,10.0,1818917
1500,2019-06-08,2019-06-11,전라남도,맑음,10.0,1868745
1501,2019-06-08,2019-06-11,경상북도,구름많음,30.0,2665836
1502,2019-06-08,2019-06-11,경상남도,구름많음,30.0,3362553
1503,2019-06-09,2019-06-12,서울.인천.경기,맑음,0.0,25925799
1504,2019-06-09,2019-06-12,충청북도,맑음,0.0,1600007
1505,2019-06-09,2019-06-12,충청남도,맑음,0.0,2123709
1506,2019-06-09,2019-06-12,강원영서,맑음,0.0,770751
1507,2019-06-09,2019-06-12,강원영동,맑음,0.0,770751
1508,2019-06-09,2019-06-12,전라북도,맑음,0.0,1818917
1509,2019-06-09,2019-06-12,전라남도,맑음,0.0,1868745
1510,2019-06-09,2019-06-12,경상북도,맑음,0.0,2665836
1511,2019-06-09,2019-06-12,경상남도,맑음,0.0,3362553
1512,2019-06-10,2019-06-13,서울.인천.경기,맑음,0.0,25925799
1513,2019-06-10,2019-06-13,충청북도,맑음,0.0,1600007
1514,2019-06-10,2019-06-13,충청남도,맑음,0.0,2123709
1515,2019-06-10,2019-06-13,강원영서,맑음,0.0,770751
1516,2019-06-10,2019-06-13,강원영동,맑음,0.0,770751
1517,2019-06-10,2019-06-13,전라북도,맑음,0.0,1818917
1518,2019-06-10,2019-06-13,전라남도,맑음,0.0,1868745
1519,2019-06-10,2019-06-13,경상북도,맑음,0.0,2665836
1520,2019-06-10,2019-06-13,경상남도,맑음,0.0,3362553
1521,2019-06-11,2019-06-14,서울.인천.경기,맑음,0.0,25925799
1522,2019-06-11,2019-06-14,충청북도,맑음,0.0,1600007
1523,2019-06-11,2019-06-14,충청남도,맑음,0.0,2123709
1524,2019-06-11,2019-06-14,강원영서,맑음,0.0,770751
1525,2019-06-11,2019-06-14,강원영동,맑음,0.0,770751
1526,2019-06-11,2019-06-14,전라북도,맑음,0.0,1818917
1527,2019-06-11,2019-06-14,전라남도,맑음,0.0,1868745
1528,2019-06-11,2019-06-14,경상북도,맑음,0.0,2665836
1529,2019-06-11,2019-06-14,경상남도,맑음,0.0,3362553
1530,2019-06-12,2019-06-15,서울.인천.경기,구름많음,30.0,25925799
1531,2019-06-12,2019-06-15,충청북도,구름많음,30.0,1600007
1532,2019-06-12,2019-06-15,충청남도,구름많음,30.0,2123709
1533,2019-06-12,2019-06-15,강원영서,구름많음,30.0,770751
1534,2019-06-12,2019-06-15,강원영동,구름많음,30.0,770751
1535,2019-06-12,2019-06-15,전라북도,구름많음,30.0,1818917
1536,2019-06-12,2019-06-15,전라남도,구름많음,30.0,1868745
1537,2019-06-12,2019-06-15,경상북도,구름많음,30.0,2665836
1538,2019-06-12,2019-06-15,경상남도,구름많음,30.0,3362553
1539,2019-06-13,2019-06-16,서울.인천.경기,맑음,10.0,25925799
1540,2019-06-13,2019-06-16,충청북도,맑음,10.0,1600007
1541,2019-06-13,2019-06-16,충청남도,맑음,10.0,2123709
1542,2019-06-13,2019-06-16,강원영서,맑음,10.0,770751
1543,2019-06-13,2019-06-16,강원영동,구름많고 비,60.0,770751
1544,2019-06-13,2019-06-16,전라북도,맑음,10.0,1818917
1545,2019-06-13,2019-06-16,전라남도,맑음,10.0,1868745
1546,2019-06-13,2019-06-16,경상북도,구름많음,30.0,2665836
1547,2019-06-13,2019-06-16,경상남도,구름많음,30.0,3362553
1548,2019-06-14,2019-06-17,서울.인천.경기,맑음,10.0,25925799
1549,2019-06-14,2019-06-17,충청북도,맑음,10.0,1600007
1550,2019-06-14,2019-06-17,충청남도,맑음,10.0,2123709
1551,2019-06-14,2019-06-17,강원영서,맑음,10.0,770751
1552,2019-06-14,2019-06-17,강원영동,맑음,10.0,770751
1553,2019-06-14,2019-06-17,전라북도,맑음,10.0,1818917
1554,2019-06-14,2019-06-17,전라남도,맑음,10.0,1868745
1555,2019-06-14,2019-06-17,경상북도,맑음,10.0,2665836
1556,2019-06-14,2019-06-17,경상남도,맑음,10.0,3362553
1557,2019-06-15,2019-06-18,서울.인천.경기,구름많음,30.0,25925799
1558,2019-06-15,2019-06-18,충청북도,구름많음,30.0,1600007
1559,2019-06-15,2019-06-18,충청남도,구름많음,30.0,2123709
1560,2019-06-15,2019-06-18,강원영서,구름많음,30.0,770751
1561,2019-06-15,2019-06-18,강원영동,구름많음,30.0,770751
1562,2019-06-15,2019-06-18,전라북도,구름많음,30.0,1818917
1563,2019-06-15,2019-06-18,전라남도,구름많음,30.0,1868745
1564,2019-06-15,2019-06-18,경상북도,구름많음,30.0,2665836
1565,2019-06-15,2019-06-18,경상남도,구름많음,30.0,3362553
1566,2019-06-16,2019-06-19,서울.인천.경기,흐리고 비,60.0,25925799
1567,2019-06-16,2019-06-19,충청북도,흐리고 비,60.0,1600007
1568,2019-06-16,2019-06-19,충청남도,구름많음,30.0,2123709
1569,2019-06-16,2019-06-19,강원영서,흐리고 비,60.0,770751
1570,2019-06-16,2019-06-19,강원영동,흐리고 비,60.0,770751
1571,2019-06-16,2019-06-19,전라북도,구름많음,30.0,1818917
1572,2019-06-16,2019-06-19,전라남도,구름많음,30.0,1868745
1573,2019-06-16,2019-06-19,경상북도,구름많고 비,40.0,2665836
1574,2019-06-16,2019-06-19,경상남도,구름많음,30.0,3362553
1575,2019-06-17,2019-06-20,서울.인천.경기,맑음,10.0,25925799
1576,2019-06-17,2019-06-20,충청북도,맑음,10.0,1600007
1577,2019-06-17,2019-06-20,충청남도,맑음,10.0,2123709
1578,2019-06-17,2019-06-20,강원영서,맑음,10.0,770751
1579,2019-06-17,2019-06-20,강원영동,맑음,10.0,770751
1580,2019-06-17,2019-06-20,전라북도,맑음,10.0,1818917
1581,2019-06-17,2019-06-20,전라남도,맑음,10.0,1868745
1582,2019-06-17,2019-06-20,경상북도,맑음,10.0,2665836
1583,2019-06-17,2019-06-20,경상남도,맑음,10.0,3362553
1584,2019-06-18,2019-06-21,서울.인천.경기,구름많음,30.0,25925799
1585,2019-06-18,2019-06-21,충청북도,구름많음,30.0,1600007
1586,2019-06-18,2019-06-21,충청남도,구름많음,30.0,2123709
1587,2019-06-18,2019-06-21,강원영서,구름많음,30.0,770751
1588,2019-06-18,2019-06-21,강원영동,구름많음,30.0,770751
1589,2019-06-18,2019-06-21,전라북도,구름많음,30.0,1818917
1590,2019-06-18,2019-06-21,전라남도,구름많음,30.0,1868745
1591,2019-06-18,2019-06-21,경상북도,구름많음,30.0,2665836
1592,2019-06-18,2019-06-21,경상남도,구름많음,30.0,3362553
1593,2019-06-19,2019-06-22,서울.인천.경기,구름많고 비,60.0,25925799
1594,2019-06-19,2019-06-22,충청북도,구름많고 비,60.0,1600007
1595,2019-06-19,2019-06-22,충청남도,구름많음,30.0,2123709
1596,2019-06-19,2019-06-22,강원영서,구름많고 비,60.0,770751
1597,2019-06-19,2019-06-22,강원영동,구름많고 비,60.0,770751
1598,2019-06-19,2019-06-22,전라북도,구름많음,30.0,1818917
1599,2019-06-19,2019-06-22,전라남도,구름많음,30.0,1868745
1600,2019-06-19,2019-06-22,경상북도,구름많음,30.0,2665836
1601,2019-06-19,2019-06-22,경상남도,구름많음,30.0,3362553
1602,2019-06-20,2019-06-23,서울.인천.경기,구름많음,30.0,25925799
1603,2019-06-20,2019-06-23,충청북도,구름많음,30.0,1600007
1604,2019-06-20,2019-06-23,충청남도,구름많음,30.0,2123709
1605,2019-06-20,2019-06-23,강원영서,구름많음,30.0,770751
1606,2019-06-20,2019-06-23,강원영동,구름많음,30.0,770751
1607,2019-06-20,2019-06-23,전라북도,구름많고 비,60.0,1818917
1608,2019-06-20,2019-06-23,전라남도,구름많고 비,60.0,1868745
1609,2019-06-20,2019-06-23,경상북도,구름많음,30.0,2665836
1610,2019-06-20,2019-06-23,경상남도,구름많음,30.0,3362553
1611,2019-06-21,2019-06-24,서울.인천.경기,맑음,10.0,25925799
1612,2019-06-21,2019-06-24,충청북도,맑음,10.0,1600007
1613,2019-06-21,2019-06-24,충청남도,맑음,10.0,2123709
1614,2019-06-21,2019-06-24,강원영서,맑음,10.0,770751
1615,2019-06-21,2019-06-24,강원영동,맑음,10.0,770751
1616,2019-06-21,2019-06-24,전라북도,맑음,10.0,1818917
1617,2019-06-21,2019-06-24,전라남도,맑음,10.0,1868745
1618,2019-06-21,2019-06-24,경상북도,맑음,10.0,2665836
1619,2019-06-21,2019-06-24,경상남도,맑음,10.0,3362553
1620,2019-06-22,2019-06-25,서울.인천.경기,맑음,0.0,25925799
1621,2019-06-22,2019-06-25,충청북도,맑음,0.0,1600007
1622,2019-06-22,2019-06-25,충청남도,맑음,0.0,2123709
1623,2019-06-22,2019-06-25,강원영서,맑음,0.0,770751
1624,2019-06-22,2019-06-25,강원영동,맑음,0.0,770751
1625,2019-06-22,2019-06-25,전라북도,맑음,0.0,1818917
1626,2019-06-22,2019-06-25,전라남도,맑음,0.0,1868745
1627,2019-06-22,2019-06-25,경상북도,맑음,0.0,2665836
1628,2019-06-22,2019-06-25,경상남도,맑음,0.0,3362553
1629,2019-06-23,2019-06-26,서울.인천.경기,맑음,10.0,25925799
1630,2019-06-23,2019-06-26,충청북도,맑음,10.0,1600007
1631,2019-06-23,2019-06-26,충청남도,맑음,10.0,2123709
1632,2019-06-23,2019-06-26,강원영서,맑음,10.0,770751
1633,2019-06-23,2019-06-26,강원영동,맑음,10.0,770751
1634,2019-06-23,2019-06-26,전라북도,구름많음,30.0,1818917
1635,2019-06-23,2019-06-26,전라남도,구름많음,40.0,1868745
1636,2019-06-23,2019-06-26,경상북도,구름많음,30.0,2665836
1637,2019-06-23,2019-06-26,경상남도,구름많음,40.0,3362553
1638,2019-06-24,2019-06-27,서울.인천.경기,흐림,40.0,25925799
1639,2019-06-24,2019-06-27,충청북도,흐림,40.0,1600007
1640,2019-06-24,2019-06-27,충청남도,흐림,40.0,2123709
1641,2019-06-24,2019-06-27,강원영서,흐림,40.0,770751
1642,2019-06-24,2019-06-27,강원영동,흐림,40.0,770751
1643,2019-06-24,2019-06-27,전라북도,흐리고 비,70.0,1818917
1644,2019-06-24,2019-06-27,전라남도,흐리고 비,70.0,1868745
1645,2019-06-24,2019-06-27,경상북도,흐리고 비,70.0,2665836
1646,2019-06-24,2019-06-27,경상남도,흐리고 비,70.0,3362553
1647,2019-06-25,2019-06-28,서울.인천.경기,구름많음,30.0,25925799
1648,2019-06-25,2019-06-28,충청북도,구름많음,30.0,1600007
1649,2019-06-25,2019-06-28,충청남도,구름많음,30.0,2123709
1650,2019-06-25,2019-06-28,강원영서,구름많음,30.0,770751
1651,2019-06-25,2019-06-28,강원영동,구름많음,30.0,770751
1652,2019-06-25,2019-06-28,전라북도,구름많음,30.0,1818917
1653,2019-06-25,2019-06-28,전라남도,구름많음,30.0,1868745
1654,2019-06-25,2019-06-28,경상북도,구름많음,30.0,2665836
1655,2019-06-25,2019-06-28,경상남도,구름많음,30.0,3362553
1656,2019-06-26,2019-06-29,서울.인천.경기,흐리고 비,60.0,25925799
1657,2019-06-26,2019-06-29,충청북도,흐리고 비,60.0,1600007
1658,2019-06-26,2019-06-29,충청남도,흐리고 비,60.0,2123709
1659,2019-06-26,2019-06-29,강원영서,흐리고 비,60.0,770751
1660,2019-06-26,2019-06-29,강원영동,흐리고 비,60.0,770751
1661,2019-06-26,2019-06-29,전라북도,흐리고 비,80.0,1818917
1662,2019-06-26,2019-06-29,전라남도,흐리고 비,80.0,1868745
1663,2019-06-26,2019-06-29,경상북도,흐리고 비,80.0,2665836
1664,2019-06-26,2019-06-29,경상남도,흐리고 비,80.0,3362553
1665,2019-06-27,2019-06-30,서울.인천.경기,구름많음,30.0,25925799
1666,2019-06-27,2019-06-30,충청북도,구름많음,30.0,1600007
1667,2019-06-27,2019-06-30,충청남도,구름많음,30.0,2123709
1668,2019-06-27,2019-06-30,강원영서,구름많음,30.0,770751
1669,2019-06-27,2019-06-30,강원영동,구름많음,30.0,770751
