,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
755,1591624800000,20,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품," 148,000 ",22631642.0
756,1591624800000,20,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품," 148,000 ",22631642.0
757,1591626000000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",31730372.0
758,1591627200000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",31730372.0
759,1591628400000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",37687744.0
760,1591629600000,20,100572,201676,무이자  삼성 청소기 파워모션 VC33M31B0LD,가전," 179,000 ",21622976.0
761,1591629600000,20,100572,201728,일시불  삼성 청소기 파워모션 VC33M31B0LD,가전," 169,000 ",25235012.0
762,1591630800000,20,100572,201676,무이자  삼성 청소기 파워모션 VC33M31B0LD,가전," 179,000 ",21622976.0
763,1591630800000,20,100572,201728,일시불  삼성 청소기 파워모션 VC33M31B0LD,가전," 169,000 ",25235012.0
764,1591632000000,20,100572,201676,무이자  삼성 청소기 파워모션 VC33M31B0LD,가전," 179,000 ",21098930.0
765,1591632000000,20,100572,201728,일시불  삼성 청소기 파워모션 VC33M31B0LD,가전," 169,000 ",24762878.0
766,1591633200000,20,100592,201810,신일 이동식에어컨,생활용품," 399,000 ",21143896.0
767,1591634400000,20,100592,201810,신일 이동식에어컨,생활용품," 399,000 ",21143896.0
768,1591635600000,20,100592,201810,신일 이동식에어컨,생활용품," 399,000 ",21534030.0
769,1591636800000,20,100514,201578,해초미인슬림다시마국수세트25인분,농수축," 39,900 ",43952908.0
770,1591638000000,20,100514,201578,해초미인슬림다시마국수세트25인분,농수축," 39,900 ",43952908.0
771,1591639200000,20,100514,201578,해초미인슬림다시마국수세트25인분,농수축," 39,900 ",47074710.0
772,1591640400000,20,100514,201578,해초미인슬림다시마국수세트25인분,농수축," 39,900 ",47074710.0
773,1591641600000,20,100546,201632,국내산 반건조우럭 8팩,농수축," 39,900 ",47074732.0
774,1591642800000,20,100546,201632,국내산 반건조우럭 8팩,농수축," 39,900 ",44964644.0
775,1591644000000,20,100080,200217,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 99,900 ",25345078.0
776,1591645200000,20,100080,200217,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 99,900 ",25345078.0
777,1591646400000,20,100080,200217,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 99,900 ",22195876.0
778,1591647600000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",43529536.0
779,1591648800000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",43529536.0
780,1591650000000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",40671240.0
781,1591651200000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
782,1591651200000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
783,1591651200000,20,100148,200422,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29656218.0
784,1591652400000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
785,1591652400000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
786,1591652400000,20,100148,200422,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29656218.0
787,1591653600000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20268718.0
788,1591653600000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23512892.0
789,1591653600000,20,100148,200422,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29826016.0
790,1591654800000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",38720540.0
791,1591656000000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",38720540.0
792,1591657200000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",35313696.0
793,1591658400000,60,100554,201641,DB손해보험 참좋은운전자보험(1912),무형, - ,0.0
794,1591662000000,20,100332,201041,실크테라피 오리지널 에센스 패키지,이미용," 49,900 ",28966580.0
795,1591663200000,20,100332,201041,실크테라피 오리지널 에센스 패키지,이미용," 49,900 ",28966580.0
796,1591664400000,20,100332,201041,실크테라피 오리지널 에센스 패키지,이미용," 49,900 ",22984134.0
797,1591665600000,20,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
798,1591666800000,16,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
799,1591668000000,20,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
800,1591683600000,20,100004,200005,PN  프리미엄  IH 통3중 압력솥 베르투S+ 1구인덕션,주방," 199,000 ",22515738.0
801,1591684800000,20,100004,200005,PN  프리미엄  IH 통3중 압력솥 베르투S+ 1구인덕션,주방," 199,000 ",22515738.0
802,1591686000000,20,100004,200005,PN  프리미엄  IH 통3중 압력솥 베르투S+ 1구인덕션,주방," 199,000 ",21166808.0
803,1591687200000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",22378302.0
804,1591688400000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",22378302.0
805,1591689600000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",23822046.0
806,1591690800000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",23309560.0
807,1591692000000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",23309560.0
808,1591693200000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",26793946.0
809,1591694400000,15,100686,202042,영광법성포굴비35마리,농수축," 30,900 ",26052532.0
810,1591694400000,15,100686,202040,영광법성포굴비20마리,농수축," 40,900 ",24832326.0
811,1591695300000,15,100686,202042,영광법성포굴비35마리,농수축," 30,900 ",26052532.0
812,1591695300000,15,100686,202040,영광법성포굴비20마리,농수축," 40,900 ",24832320.0
813,1591696200000,15,100686,202042,영광법성포굴비35마리,농수축," 30,900 ",26052532.0
814,1591696200000,15,100686,202040,영광법성포굴비20마리,농수축," 40,900 ",24832320.0
815,1591697100000,15,100686,202042,영광법성포굴비35마리,농수축," 30,900 ",25941560.0
816,1591697100000,15,100686,202040,영광법성포굴비20마리,농수축," 40,900 ",24534560.0
817,1591698000000,20,100728,202125,자연감성 풍기인견 여성란쥬세트,속옷," 59,900 ",31041136.0
818,1591699200000,20,100728,202125,자연감성 풍기인견 여성란쥬세트,속옷," 59,900 ",31041136.0
819,1591700400000,20,100728,202125,자연감성 풍기인견 여성란쥬세트,속옷," 59,900 ",32085902.0
820,1591701600000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26247504.0
821,1591702800000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26247504.0
822,1591704000000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26165024.0
823,1591705200000,20,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형, - ,0.0
824,1591706400000,20,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형, - ,0.0
825,1591707600000,20,100555,201643,디비손보 아임오케이 암보험(20.05런칭),무형, - ,0.0
826,1591708800000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",34194090.0
827,1591710000000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",34194090.0
828,1591711200000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",33969056.0
829,1591712400000,20,100160,200565,시스마르스 와플 웨지 펌프스,잡화," 29,800 ",36242170.0
830,1591713600000,20,100160,200565,시스마르스 와플 웨지 펌프스,잡화," 29,800 ",36242170.0
831,1591714800000,20,100160,200565,시스마르스 와플 웨지 펌프스,잡화," 29,800 ",34392372.0
832,1591716000000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",15633317.0
833,1591716000000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20093546.0
834,1591716000000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17437522.0
835,1591716000000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",16065939.0
836,1591716600000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",15633317.0
837,1591716600000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20093546.0
838,1591716600000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17437522.0
839,1591716600000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",16065939.0
840,1591717200000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",15633317.0
841,1591717200000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20093546.0
842,1591717200000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17437522.0
843,1591717200000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",16065939.0
844,1591717800000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",15633309.0
845,1591717800000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20093542.0
846,1591717800000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17437522.0
847,1591717800000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",16065939.0
848,1591718400000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",16206987.0
849,1591718400000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20631262.0
850,1591718400000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17147230.0
851,1591718400000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",15667255.0
852,1591719000000,10,100141,200380,보몽드 실루엣 쿨시어서커 침구 풀세트 SK(슈퍼킹)+홑이불,침구," 84,900 ",16206987.0
853,1591719000000,10,100141,200378,보몽드 실루엣 쿨시어서커 침구 풀세트 K(킹),침구," 74,900 ",20631262.0
854,1591719000000,10,100141,200379,보몽드 실루엣 쿨시어서커 침구 풀세트 Q(퀸),침구," 54,900 ",17147230.0
855,1591719000000,10,100141,200381,보몽드 실루엣 쿨시어서커 침구 풀세트 SS(슈퍼싱글),침구," 44,900 ",15667255.0
856,1591719600000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",38215292.0
857,1591720800000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",38215292.0
858,1591722000000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",41827516.0
859,1591723200000,20,100621,201923,비비고 만두,농수축," 30,900 ",41827516.0
860,1591724400000,20,100621,201923,비비고 만두,농수축," 30,900 ",41827516.0
861,1591725600000,20,100621,201923,비비고 만두,농수축," 30,900 ",45036892.0
862,1591726800000,20,100637,201954,영산포숙성홍어회6팩,농수축," 29,900 ",44810850.0
863,1591728000000,20,100637,201954,영산포숙성홍어회6팩,농수축," 29,900 ",44810850.0
864,1591729200000,20,100637,201954,영산포숙성홍어회6팩,농수축," 29,900 ",43184188.0
865,1591730400000,20,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전," 2,230,000 ",27126210.0
866,1591730400000,20,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전," 2,100,000 ",26018528.0
867,1591730400000,20,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전," 1,590,000 ",21677924.0
868,1591730400000,20,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전," 1,500,000 ",20924510.0
869,1591730400000,20,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전," 1,170,000 ",18207862.0
870,1591730400000,20,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전," 1,100,000 ",17796114.0
871,1591731600000,20,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전," 2,230,000 ",27126210.0
872,1591731600000,20,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전," 2,100,000 ",26018528.0
873,1591731600000,20,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전," 1,590,000 ",21677924.0
874,1591731600000,20,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전," 1,500,000 ",20924510.0
875,1591731600000,20,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전," 1,170,000 ",18207862.0
876,1591731600000,20,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전," 1,100,000 ",17796116.0
877,1591732800000,20,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전," 2,230,000 ",27302074.0
878,1591732800000,20,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전," 2,100,000 ",26194412.0
879,1591732800000,20,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전," 1,590,000 ",21859070.0
880,1591732800000,20,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전," 1,500,000 ",21110334.0
881,1591732800000,20,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전," 1,170,000 ",18436584.0
882,1591732800000,20,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전," 1,100,000 ",18035012.0
883,1591734000000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",21084190.0
884,1591734000000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",19141164.0
885,1591734000000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",18874382.0
886,1591734000000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",18501852.0
887,1591735200000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",21084190.0
888,1591735200000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",19141164.0
889,1591735200000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",18874382.0
890,1591735200000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",18501852.0
891,1591736400000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",21783264.0
892,1591736400000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",19920986.0
893,1591736400000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19184874.0
894,1591736400000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",18814514.0
895,1591737600000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",18576512.0
896,1591737600000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",18160878.0
897,1591738800000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",18576512.0
898,1591738800000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",18160878.0
899,1591740000000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",18943174.0
900,1591740000000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",18534682.0
901,1591741200000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20422352.0
902,1591741200000,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21554432.0
903,1591742400000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20422352.0
904,1591742400000,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21554432.0
905,1591743600000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20651080.0
